---- Page: "Statistics [Analog]"
---- Chart: electr_3_1_3.ewb
Parameter	Value
Initial TStep	125.00000n
Initial TMax	250.00000n
Nominal temperature	27.00000
Operating temperature	27.00000
Total iterations	9.96700K
Transient iterations	9.95000K
Circuit Equations	21.00000
Transient timepoints	3.64000K
Accepted timepoints	3.39900K
Rejected timepoints	241.00000
Total Analysis Time	203.00000m
Transient time	202.00000m
matrix reordering time	0.00000
L-U decomposition time	6.00000m
Matrix solve time	8.00000m
transient L-U decomp time	6.00000m
Transient solve time	8.00000m
Transient iters per point	0.00000
Load time	17.00000m
---- End Chart: electr_3_1_3.ewb
---- End Page: "Statistics [Analog]"

---- Page: "Oscilloscope"
---- Graph: "electr_3_1_3.ewb"
---- Left Axis: LINEAR "Voltage"
5.831413120743e-006	1.989015646510e-001
5.846275148743e-006	1.959096360166e-001
5.861670428055e-006	1.957556450446e-001
5.892460986679e-006	1.951490606110e-001
5.921341502961e-006	1.955224768678e-001
5.979102535526e-006	1.951839248723e-001
6.082014555421e-006	1.955339782119e-001
6.248415106870e-006	1.951875613271e-001
6.295037725631e-006	1.955208364080e-001
6.295037825631e-006	1.955206375487e-001
6.295038025631e-006	1.955199224773e-001
6.295038425631e-006	1.955165892939e-001
6.295038725631e-006	1.955124250860e-001
6.295038805631e-006	1.955111247518e-001
6.295038965631e-006	1.955085245582e-001
6.295039285631e-006	1.955033274043e-001
6.295039925631e-006	1.954929460264e-001
6.295041205631e-006	1.954722349195e-001
6.295043765631e-006	1.954310187391e-001
6.295048885631e-006	1.953494060448e-001
6.295059125631e-006	1.951894239785e-001
6.295079605631e-006	1.948821566235e-001
6.295120565631e-006	1.943162912680e-001
6.295202485631e-006	1.933636544180e-001
6.295366325631e-006	1.920680216459e-001
6.295694005631e-006	1.912692124220e-001
6.296349365631e-006	1.936474456268e-001
6.297342255372e-006	2.028411545347e-001
6.298711805504e-006	2.393300659358e-001
6.300899694961e-006	5.652281263298e+000
6.302893665559e-006	9.473519001128e+000
6.304362039278e-006	9.958786904730e+000
6.305822623200e-006	9.886894238342e+000
6.307143511096e-006	1.004136870026e+001
6.308788983860e-006	9.967400638848e+000
6.310648974658e-006	1.002245436476e+001
6.314368956254e-006	9.981154248312e+000
6.319532231930e-006	1.001658325126e+001
6.329858783283e-006	9.984420540974e+000
6.348847390382e-006	1.001504992098e+001
6.382906796838e-006	9.985233083489e+000
6.450628864182e-006	1.001462462663e+001
6.574481321554e-006	9.985451543007e+000
6.795036725631e-006	1.001450529741e+001
6.795036825631e-006	1.001454190548e+001
6.795037025631e-006	1.001470604558e+001
6.795037425631e-006	1.001557900368e+001
6.795037725631e-006	1.001670916490e+001
6.795037805631e-006	1.001706451908e+001
6.795037965631e-006	1.001777470615e+001
6.795038285631e-006	1.001919218446e+001
6.795038925631e-006	1.002201559720e+001
6.795040205631e-006	1.002761653423e+001
6.795042765631e-006	1.003863712414e+001
6.795047885631e-006	1.005997091633e+001
6.795058125631e-006	1.009994467585e+001
6.795078605631e-006	1.017011074000e+001
6.795119565631e-006	1.027802120300e+001
6.795201485631e-006	1.040272977541e+001
6.795365325631e-006	1.046327380744e+001
6.795693005631e-006	1.036450517921e+001
6.796032213415e-006	1.024258067172e+001
6.796507920056e-006	1.013689894499e+001
6.797362330628e-006	9.946632740077e+000
6.799071151772e-006	8.421238328644e+000
6.801306947131e-006	6.032449030920e+000
6.804117147845e-006	3.374323656400e+000
6.809415744616e-006	2.509350103746e-001
6.815191131076e-006	2.136196118503e-001
6.823019243755e-006	2.022442065656e-001
6.831413120707e-006	1.989015646626e-001
6.846275148686e-006	1.959096360196e-001
6.861670427977e-006	1.957556450472e-001
6.892460986558e-006	1.951490606101e-001
6.921341502778e-006	1.955224768686e-001
6.979102535218e-006	1.951839248715e-001
7.082014554668e-006	1.955339782128e-001
7.248415105397e-006	1.951875613263e-001
7.295037725631e-006	1.955208364090e-001
7.295037825631e-006	1.955206375498e-001
7.295038025631e-006	1.955199224783e-001
7.295038425631e-006	1.955165892949e-001
7.295038725631e-006	1.955124250871e-001
7.295038805631e-006	1.955111247529e-001
7.295038965631e-006	1.955085245593e-001
7.295039285631e-006	1.955033274054e-001
7.295039925631e-006	1.954929460275e-001
7.295041205631e-006	1.954722349205e-001
7.295043765631e-006	1.954310187402e-001
7.295048885631e-006	1.953494060458e-001
7.295059125631e-006	1.951894239795e-001
7.295079605631e-006	1.948821566244e-001
7.295120565631e-006	1.943162912689e-001
7.295202485631e-006	1.933636544188e-001
7.295366325631e-006	1.920680216465e-001
7.295694005631e-006	1.912692124223e-001
7.296349365631e-006	1.936474456268e-001
7.297342255372e-006	2.028411545339e-001
7.298711805504e-006	2.393300659283e-001
7.300899694961e-006	5.652281262570e+000
7.302893665558e-006	9.473519001101e+000
7.304362039278e-006	9.958786904751e+000
7.305822623200e-006	9.886894238333e+000
7.307143511096e-006	1.004136870028e+001
7.308788983860e-006	9.967400638838e+000
7.310648974658e-006	1.002245436476e+001
7.314368956254e-006	9.981154248306e+000
7.319532231930e-006	1.001658325127e+001
7.329858783283e-006	9.984420540968e+000
7.348847390379e-006	1.001504992098e+001
7.382906796827e-006	9.985233083483e+000
7.450628864154e-006	1.001462462664e+001
7.574481321486e-006	9.985451543005e+000
7.795036725631e-006	1.001450529742e+001
7.795036825631e-006	1.001454190549e+001
7.795037025631e-006	1.001470604558e+001
7.795037425631e-006	1.001557900369e+001
7.795037725631e-006	1.001670916490e+001
7.795037805631e-006	1.001706451908e+001
7.795037965631e-006	1.001777470615e+001
7.795038285631e-006	1.001919218445e+001
7.795038925631e-006	1.002201559720e+001
7.795040205631e-006	1.002761653422e+001
7.795042765631e-006	1.003863712412e+001
7.795047885631e-006	1.005997091629e+001
7.795058125631e-006	1.009994467578e+001
7.795078605631e-006	1.017011073989e+001
7.795119565631e-006	1.027802120285e+001
7.795201485631e-006	1.040272977528e+001
7.795365325631e-006	1.046327380745e+001
7.795693005631e-006	1.036450517943e+001
7.796032213415e-006	1.024258067187e+001
7.796507920055e-006	1.013689894512e+001
7.797362330627e-006	9.946632740960e+000
7.799071151769e-006	8.421238331952e+000
7.801306947126e-006	6.032449036814e+000
7.804117147837e-006	3.374323663967e+000
7.809415744605e-006	2.509350105656e-001
7.815191131065e-006	2.136196118747e-001
7.823019243729e-006	2.022442065810e-001
7.831413120672e-006	1.989015646740e-001
7.846275148631e-006	1.959096360225e-001
7.861670427901e-006	1.957556450498e-001
7.892460986441e-006	1.951490606092e-001
7.921341502600e-006	1.955224768693e-001
7.979102534918e-006	1.951839248707e-001
8.082014553933e-006	1.955339782137e-001
8.248415103957e-006	1.951875613255e-001
8.295037725631e-006	1.955208364101e-001
8.295037825631e-006	1.955206375508e-001
8.295038025631e-006	1.955199224794e-001
8.295038425631e-006	1.955165892959e-001
8.295038725631e-006	1.955124250880e-001
8.295038805631e-006	1.955111247539e-001
8.295038965631e-006	1.955085245603e-001
8.295039285631e-006	1.955033274064e-001
8.295039925631e-006	1.954929460285e-001
8.295041205631e-006	1.954722349215e-001
8.295043765631e-006	1.954310187411e-001
8.295048885631e-006	1.953494060466e-001
8.295059125631e-006	1.951894239802e-001
8.295079605631e-006	1.948821566249e-001
8.295120565631e-006	1.943162912688e-001
8.295202485631e-006	1.933636544180e-001
8.295366325632e-006	1.920680216454e-001
8.295694005632e-006	1.912692124227e-001
8.296349365633e-006	1.936474456338e-001
8.297342255373e-006	2.028411545477e-001
8.298711805506e-006	2.393300660632e-001
8.300899694963e-006	5.652281270859e+000
8.302893665561e-006	9.473519001118e+000
8.304362039279e-006	9.958786904645e+000
8.305822623200e-006	9.886894238379e+000
8.307143511094e-006	1.004136870012e+001
8.308788983858e-006	9.967400638903e+000
8.310648974655e-006	1.002245436471e+001
8.314368956248e-006	9.981154248356e+000
8.319532231926e-006	1.001658325123e+001
8.329858783281e-006	9.984420541005e+000
8.348847390396e-006	1.001504992094e+001
8.382906796892e-006	9.985233083521e+000
8.398498935602e-006	1.001462462660e+001
8.522351393229e-006	9.985451543037e+000
8.742906796892e-006	1.001450529739e+001
8.742906896892e-006	1.001454190545e+001
8.742907096892e-006	1.001470604555e+001
8.742907496892e-006	1.001557900366e+001
8.742907796892e-006	1.001670916487e+001
8.742907876892e-006	1.001706451904e+001
8.742908036892e-006	1.001777470612e+001
8.742908356892e-006	1.001919218442e+001
8.742908996892e-006	1.002201559717e+001
8.742910276892e-006	1.002761653419e+001
8.742912836892e-006	1.003863712409e+001
8.742917956892e-006	1.005997091626e+001
8.742928196892e-006	1.009994467576e+001
8.742948676892e-006	1.017011073987e+001
8.742989636892e-006	1.027802120283e+001
8.743071556892e-006	1.040272977527e+001
8.743235396891e-006	1.046327380745e+001
8.743563076891e-006	1.036450517943e+001
8.743902284675e-006	1.024258067187e+001
8.744377991316e-006	1.013689894512e+001
8.745232401887e-006	9.946632740972e+000
8.746941223030e-006	8.421238331992e+000
8.749177018386e-006	6.032449036905e+000
8.751987219097e-006	3.374323664077e+000
8.757285815865e-006	2.509350105691e-001
8.763061202325e-006	2.136196118752e-001
8.770889314989e-006	2.022442065813e-001
8.779283191932e-006	1.989015646742e-001
8.794145219890e-006	1.959096360225e-001
8.809540499159e-006	1.957556450498e-001
8.840331057699e-006	1.951490606092e-001
8.869211573857e-006	1.955224768693e-001
8.926972606172e-006	1.951839248707e-001
9.029884625179e-006	1.955339782137e-001
9.196285175191e-006	1.951875613255e-001
9.242907796892e-006	1.955208364101e-001
9.242907896892e-006	1.955206375508e-001
9.242908096892e-006	1.955199224794e-001
9.242908496892e-006	1.955165892960e-001
9.242908796892e-006	1.955124250880e-001
9.242908876892e-006	1.955111247539e-001
9.242909036892e-006	1.955085245603e-001
9.242909356892e-006	1.955033274064e-001
9.242909996892e-006	1.954929460285e-001
9.242911276892e-006	1.954722349215e-001
9.242913836892e-006	1.954310187411e-001
9.242918956892e-006	1.953494060467e-001
9.242929196892e-006	1.951894239802e-001
9.242949676892e-006	1.948821566249e-001
9.242990636892e-006	1.943162912688e-001
9.243072556892e-006	1.933636544181e-001
9.243236396892e-006	1.920680216454e-001
9.243564076892e-006	1.912692124227e-001
9.244219436893e-006	1.936474456338e-001
9.245212326634e-006	2.028411545477e-001
9.246581876766e-006	2.393300660631e-001
9.248769766224e-006	5.652281270851e+000
9.250763736821e-006	9.473519001122e+000
9.252232110539e-006	9.958786904642e+000
9.253692694460e-006	9.886894238377e+000
9.255013582354e-006	1.004136870012e+001
9.256659055119e-006	9.967400638901e+000
9.258519045916e-006	1.002245436471e+001
9.262239027509e-006	9.981154248354e+000
9.267402303186e-006	1.001658325122e+001
9.277728854541e-006	9.984420541007e+000
9.296717461656e-006	1.001504992095e+001
9.330776868152e-006	9.985233083518e+000
9.398498935603e-006	1.001462462661e+001
9.522351393232e-006	9.985451543042e+000
9.742906796892e-006	1.001450529739e+001
9.742906896892e-006	1.001454190546e+001
9.742907096892e-006	1.001470604556e+001
9.742907496892e-006	1.001557900366e+001
9.742907796892e-006	1.001670916486e+001
9.742907876892e-006	1.001706451904e+001
9.742908036892e-006	1.001777470611e+001
9.742908356892e-006	1.001919218440e+001
9.742908996892e-006	1.002201559714e+001
9.742910276892e-006	1.002761653413e+001
9.742912836892e-006	1.003863712398e+001
9.742917956892e-006	1.005997091605e+001
9.742928196892e-006	1.009994467536e+001
9.742948676892e-006	1.017011073917e+001
9.742989636891e-006	1.027802120175e+001
9.743071556891e-006	1.040272977391e+001
9.743235396891e-006	1.046327380634e+001
9.743563076890e-006	1.036450517909e+001
9.743902284674e-006	1.024258067174e+001
9.744377991314e-006	1.013689894510e+001
9.745232401885e-006	9.946632741012e+000
9.746941223028e-006	8.421238332409e+000
9.749177018385e-006	6.032449037117e+000
9.751987219095e-006	3.374323664570e+000
9.757285815864e-006	2.509350105740e-001
9.763061202324e-006	2.136196118746e-001
9.770889314988e-006	2.022442065811e-001
9.779283191931e-006	1.989015646742e-001
9.794145219888e-006	1.959096360225e-001
9.809540499158e-006	1.957556450499e-001
9.840331057697e-006	1.951490606091e-001
9.869211573854e-006	1.955224768694e-001
9.926972606169e-006	1.951839248706e-001
1.002988462517e-005	1.955339782137e-001
1.019628517516e-005	1.951875613255e-001
1.024290779689e-005	1.955208364101e-001
1.024290789689e-005	1.955206375508e-001
1.024290809689e-005	1.955199224794e-001
1.024290849689e-005	1.955165892960e-001
1.024290879689e-005	1.955124250881e-001
1.024290887689e-005	1.955111247539e-001
1.024290903689e-005	1.955085245603e-001
1.024290935689e-005	1.955033274065e-001
1.024290999689e-005	1.954929460285e-001
1.024291127689e-005	1.954722349215e-001
1.024291383689e-005	1.954310187411e-001
1.024291895689e-005	1.953494060467e-001
1.024292919689e-005	1.951894239802e-001
1.024294967689e-005	1.948821566249e-001
1.024299063689e-005	1.943162912689e-001
1.024307255689e-005	1.933636544181e-001
1.024323639689e-005	1.920680216454e-001
1.024356407689e-005	1.912692124227e-001
1.024421943689e-005	1.936474456338e-001
1.024521232663e-005	2.028411545477e-001
1.024658187677e-005	2.393300660629e-001
1.024876976622e-005	5.652281270827e+000
1.025076373682e-005	9.473519001124e+000
1.025223211054e-005	9.958786904647e+000
1.025369269446e-005	9.886894238379e+000
1.025501358235e-005	1.004136870013e+001
1.025665905512e-005	9.967400638903e+000
1.025851904592e-005	1.002245436471e+001
1.026223902751e-005	9.981154248350e+000
1.026740230319e-005	1.001658325123e+001
1.027772885454e-005	9.984420541002e+000
1.029671746166e-005	1.001504992094e+001
1.033077686815e-005	9.985233083522e+000
1.039849893560e-005	1.001462462660e+001
1.052235139322e-005	9.985451543036e+000
1.074290679689e-005	1.001450529738e+001
1.074290689689e-005	1.001454190545e+001
1.074290709689e-005	1.001470604555e+001
1.074290749689e-005	1.001557900366e+001
1.074290779689e-005	1.001670916486e+001
1.074290787689e-005	1.001706451904e+001
1.074290803689e-005	1.001777470612e+001
1.074290835689e-005	1.001919218442e+001
1.074290899689e-005	1.002201559717e+001
1.074291027689e-005	1.002761653418e+001
1.074291283689e-005	1.003863712409e+001
1.074291795689e-005	1.005997091626e+001
1.074292819689e-005	1.009994467575e+001
1.074294867689e-005	1.017011073986e+001
1.074298963689e-005	1.027802120283e+001
1.074307155689e-005	1.040272977526e+001
1.074323539689e-005	1.046327380745e+001
1.074356307689e-005	1.036450517943e+001
1.074390228468e-005	1.024258067187e+001
1.074437799132e-005	1.013689894512e+001
1.074523240189e-005	9.946632740970e+000
1.074694122303e-005	8.421238331995e+000
1.074917701839e-005	6.032449036906e+000
1.075198721910e-005	3.374323664083e+000
1.075728581587e-005	2.509350105686e-001
1.076306120233e-005	2.136196118751e-001
1.077088931499e-005	2.022442065812e-001
1.077928319193e-005	1.989015646742e-001
1.079414521989e-005	1.959096360225e-001
1.080954049916e-005	1.957556450498e-001
1.084033105770e-005	1.951490606092e-001
1.086921157386e-005	1.955224768693e-001
1.092697260617e-005	1.951839248707e-001
1.102988462518e-005	1.955339782137e-001
1.119628517519e-005	1.951875613255e-001
1.124290779689e-005	1.955208364101e-001
1.124290789689e-005	1.955206375508e-001
1.124290809689e-005	1.955199224794e-001
1.124290849689e-005	1.955165892960e-001
1.124290879689e-005	1.955124250880e-001
1.124290887689e-005	1.955111247539e-001
1.124290903689e-005	1.955085245603e-001
1.124290935689e-005	1.955033274064e-001
1.124290999689e-005	1.954929460285e-001
1.124291127689e-005	1.954722349215e-001
1.124291383689e-005	1.954310187411e-001
1.124291895689e-005	1.953494060466e-001
1.124292919689e-005	1.951894239802e-001
1.124294967689e-005	1.948821566249e-001
1.124299063689e-005	1.943162912688e-001
1.124307255689e-005	1.933636544181e-001
1.124323639689e-005	1.920680216454e-001
1.124356407689e-005	1.912692124227e-001
1.124421943689e-005	1.936474456338e-001
1.124521232663e-005	2.028411545477e-001
1.124658187677e-005	2.393300660630e-001
1.124876976622e-005	5.652281270848e+000
1.125076373682e-005	9.473519001122e+000
1.125223211054e-005	9.958786904647e+000
1.125369269446e-005	9.886894238378e+000
1.125501358235e-005	1.004136870012e+001
1.125665905512e-005	9.967400638906e+000
1.125851904592e-005	1.002245436471e+001
1.126223902751e-005	9.981154248355e+000
1.126673453380e-005	1.001658325123e+001
1.127706108516e-005	9.984420541003e+000
1.129604969227e-005	1.001504992095e+001
1.133010909877e-005	9.985233083517e+000
1.139783116622e-005	1.001462462660e+001
1.152168362384e-005	9.985451543035e+000
1.174223902751e-005	1.001450529739e+001
1.174223912751e-005	1.001454190545e+001
1.174223932751e-005	1.001470604555e+001
1.174223972751e-005	1.001557900366e+001
1.174224002751e-005	1.001670916487e+001
1.174224010751e-005	1.001706451905e+001
1.174224026751e-005	1.001777470612e+001
1.174224058751e-005	1.001919218442e+001
1.174224122751e-005	1.002201559717e+001
1.174224250751e-005	1.002761653419e+001
1.174224506751e-005	1.003863712409e+001
1.174225018751e-005	1.005997091626e+001
1.174226042751e-005	1.009994467575e+001
1.174228090751e-005	1.017011073986e+001
1.174232186751e-005	1.027802120283e+001
1.174240378751e-005	1.040272977527e+001
1.174256762751e-005	1.046327380745e+001
1.174289530751e-005	1.036450517943e+001
1.174323451529e-005	1.024258067187e+001
1.174371022193e-005	1.013689894512e+001
1.174456463250e-005	9.946632740971e+000
1.174627345365e-005	8.421238331986e+000
1.174850924900e-005	6.032449036872e+000
1.175131944971e-005	3.374323664043e+000
1.175661804648e-005	2.509350105681e-001
1.176239343294e-005	2.136196118751e-001
1.177022154561e-005	2.022442065812e-001
1.177861542255e-005	1.989015646742e-001
1.179347745051e-005	1.959096360225e-001
1.180887272978e-005	1.957556450498e-001
1.183966328832e-005	1.951490606092e-001
1.186854380447e-005	1.955224768693e-001
1.192630483679e-005	1.951839248707e-001
1.202921685580e-005	1.955339782137e-001
1.219561740582e-005	1.951875613255e-001
1.224224002751e-005	1.955208364101e-001
1.224224012751e-005	1.955206375508e-001
1.224224032751e-005	1.955199224794e-001
1.224224072751e-005	1.955165892960e-001
1.224224102751e-005	1.955124250881e-001
1.224224110751e-005	1.955111247539e-001
1.224224126751e-005	1.955085245603e-001
1.224224158751e-005	1.955033274064e-001
1.224224222751e-005	1.954929460285e-001
1.224224350751e-005	1.954722349215e-001
1.224224606751e-005	1.954310187411e-001
1.224225118751e-005	1.953494060466e-001
1.224226142751e-005	1.951894239802e-001
1.224228190751e-005	1.948821566249e-001
1.224232286751e-005	1.943162912688e-001
1.224240478751e-005	1.933636544181e-001
1.224256862751e-005	1.920680216454e-001
1.224289630751e-005	1.912692124227e-001
1.224355166751e-005	1.936474456338e-001
1.224454455725e-005	2.028411545477e-001
